run,run_short,raw_step,effective_step,metric,value
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,38,78,response clip ratio,0.005859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,38,78,rollout correct ratio,0.650390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,38,78,actor grad norm,40.6883430480957
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,38,78,model2 KL,4.775657792886098
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,39,79,response length mean,512.138671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,39,79,response clip ratio,0.037109375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,39,79,rollout correct ratio,0.599609375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,39,79,actor grad norm,27.205835342407227
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,39,79,model2 KL,4.325637410793986
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,40,80,response length mean,410.59765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,40,80,response clip ratio,0.009765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,40,80,rollout correct ratio,0.611328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,40,80,actor grad norm,27.733612060546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,40,80,model2 KL,4.751049265265465
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,41,81,response length mean,453.220703125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,41,81,response clip ratio,0.0078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,41,81,rollout correct ratio,0.435546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,41,81,actor grad norm,33.635833740234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,41,81,model2 KL,5.013441135485967
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,42,82,response length mean,478.083984375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,42,82,response clip ratio,0.009765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,42,82,rollout correct ratio,0.56640625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,42,82,actor grad norm,31.6947078704834
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,42,82,model2 KL,5.672302688871111
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,43,83,response length mean,565.501953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,43,83,response clip ratio,0.041015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,43,83,rollout correct ratio,0.53515625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,43,83,actor grad norm,33.01349639892578
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,43,83,model2 KL,5.602369465998241
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,44,84,response length mean,640.857421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,44,84,response clip ratio,0.05078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,44,84,rollout correct ratio,0.6015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,44,84,actor grad norm,32.80745315551758
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,44,84,model2 KL,5.497297700494528
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,45,85,response length mean,661.86328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,45,85,response clip ratio,0.044921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,45,85,rollout correct ratio,0.51171875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,45,85,actor grad norm,31.37649917602539
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,45,85,model2 KL,5.127358864992857
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,46,86,response length mean,593.138671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,46,86,response clip ratio,0.029296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,46,86,rollout correct ratio,0.421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,46,86,actor grad norm,82.88654327392578
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,46,86,model2 KL,5.7942595183849335
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,47,87,response length mean,570.798828125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,47,87,response clip ratio,0.033203125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,47,87,rollout correct ratio,0.5859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,47,87,actor grad norm,31.074501037597656
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,47,87,model2 KL,5.356700194733484
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,48,88,response length mean,536.0625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,48,88,response clip ratio,0.01171875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,48,88,rollout correct ratio,0.560546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,48,88,actor grad norm,32.13019943237305
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,48,88,model2 KL,5.297147669962475
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,49,89,response length mean,493.236328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,49,89,response clip ratio,0.0234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,49,89,rollout correct ratio,0.52734375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,49,89,actor grad norm,33.27712631225586
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,49,89,model2 KL,5.15399798254172
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,50,90,response length mean,340.07421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,50,90,response clip ratio,0.0
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,50,90,rollout correct ratio,0.6640625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,50,90,actor grad norm,26.586429595947266
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,50,90,model2 KL,5.862571561336518
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,51,91,response length mean,482.7578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,51,91,response clip ratio,0.013671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,51,91,rollout correct ratio,0.595703125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,51,91,actor grad norm,31.4799861907959
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,51,91,model2 KL,5.5839596177850455
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,52,92,response length mean,476.544921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,52,92,response clip ratio,0.0234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,52,92,rollout correct ratio,0.57421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,52,92,actor grad norm,28.555383682250977
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,52,92,model2 KL,5.181463236610095
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,53,93,response length mean,533.28125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,53,93,response clip ratio,0.02734375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,53,93,rollout correct ratio,0.59765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,53,93,actor grad norm,29.980833053588867
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,53,93,model2 KL,5.204375092472349
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,54,94,response length mean,538.505859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,54,94,response clip ratio,0.029296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,54,94,rollout correct ratio,0.62890625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,54,94,actor grad norm,29.23529052734375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,54,94,model2 KL,4.8641084390027185
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,55,95,response length mean,420.291015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,55,95,response clip ratio,0.015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,55,95,rollout correct ratio,0.625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,55,95,actor grad norm,27.259605407714844
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,55,95,model2 KL,5.265709926684697
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,56,96,response length mean,417.515625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,56,96,response clip ratio,0.015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,56,96,rollout correct ratio,0.544921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,56,96,actor grad norm,32.31001663208008
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,56,96,model2 KL,4.222311000029246
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,57,97,response length mean,495.6796875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,57,97,response clip ratio,0.021484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,57,97,rollout correct ratio,0.521484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,57,97,actor grad norm,38.888118743896484
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,57,97,model2 KL,4.885977725187938
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,58,98,response length mean,604.966796875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,58,98,response clip ratio,0.037109375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,58,98,rollout correct ratio,0.544921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,58,98,actor grad norm,30.555334091186523
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,58,98,model2 KL,4.855858486145735
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,59,99,response length mean,456.388671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,59,99,response clip ratio,0.0234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,59,99,rollout correct ratio,0.611328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,59,99,actor grad norm,28.495983123779297
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,59,99,model2 KL,5.184830456972122
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,60,100,response length mean,478.873046875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,60,100,response clip ratio,0.017578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,60,100,rollout correct ratio,0.607421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,60,100,actor grad norm,30.84345817565918
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,60,100,model2 KL,4.939065422330584
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,response length mean,384.099609375
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,response clip ratio,0.01953125
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,rollout correct ratio,0.529296875
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,actor grad norm,208.68812561035156
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,model1 KL,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,1,41,model2 KL,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,response length mean,277.095703125
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,response clip ratio,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,rollout correct ratio,0.6484375
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,actor grad norm,22.469501495361328
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,model1 KL,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,2,42,model2 KL,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,response length mean,498.509765625
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,response clip ratio,0.02734375
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,rollout correct ratio,0.45703125
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,actor grad norm,37.05427169799805
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,model1 KL,0.42928750200995375
Stage2 both KL lambda=0.8,both-kl-l0.8,3,43,model2 KL,0.4112200992447989
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,response length mean,388.84765625
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,response clip ratio,0.0078125
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,rollout correct ratio,0.53125
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,actor grad norm,27.941131591796875
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,model1 KL,0.3215366691971819
Stage2 both KL lambda=0.8,both-kl-l0.8,4,44,model2 KL,0.3028995580971241
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,response length mean,444.28515625
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,response clip ratio,0.015625
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,rollout correct ratio,0.4453125
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,actor grad norm,36.436344146728516
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,model1 KL,0.4032950345426798
Stage2 both KL lambda=0.8,both-kl-l0.8,5,45,model2 KL,0.37076552398502827
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,response length mean,452.498046875
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,response clip ratio,0.021484375
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,rollout correct ratio,0.44921875
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,actor grad norm,35.313560485839844
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,model1 KL,0.393575057387352
Stage2 both KL lambda=0.8,both-kl-l0.8,6,46,model2 KL,0.3882060681159298
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,response length mean,361.43359375
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,response clip ratio,0.015625
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,rollout correct ratio,0.478515625
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,actor grad norm,31.703529357910156
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,model1 KL,0.33498321877171594
Stage2 both KL lambda=0.8,both-kl-l0.8,7,47,model2 KL,0.3343594924857219
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,response length mean,448.001953125
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,response clip ratio,0.041015625
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,rollout correct ratio,0.5234375
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,actor grad norm,28.852949142456055
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,model1 KL,0.4038640847429633
Stage2 both KL lambda=0.8,both-kl-l0.8,8,48,model2 KL,0.36658266993860406
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,response length mean,382.6953125
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,response clip ratio,0.021484375
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,rollout correct ratio,0.5625
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,actor grad norm,26.868886947631836
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,model1 KL,0.3533606358493368
Stage2 both KL lambda=0.8,both-kl-l0.8,9,49,model2 KL,0.3251471609498064
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,response length mean,429.265625
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,response clip ratio,0.0078125
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,rollout correct ratio,0.556640625
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,actor grad norm,133.21376037597656
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,model1 KL,0.38068326842039824
Stage2 both KL lambda=0.8,both-kl-l0.8,10,50,model2 KL,0.33791527183105546
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,response length mean,400.2421875
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,response clip ratio,0.01171875
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,rollout correct ratio,0.50390625
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,actor grad norm,50.521549224853516
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,model1 KL,0.3926218704630931
Stage2 both KL lambda=0.8,both-kl-l0.8,11,51,model2 KL,0.3351977076381445
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,response length mean,310.775390625
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,response clip ratio,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,rollout correct ratio,0.544921875
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,actor grad norm,27.02501678466797
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,model1 KL,0.31997594349086284
Stage2 both KL lambda=0.8,both-kl-l0.8,12,52,model2 KL,0.27430688180029394
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,response length mean,401.013671875
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,response clip ratio,0.01171875
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,rollout correct ratio,0.5546875
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,actor grad norm,26.705158233642578
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,model1 KL,0.4061528919264674
Stage2 both KL lambda=0.8,both-kl-l0.8,13,53,model2 KL,0.3552762471760313
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,response length mean,365.498046875
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,response clip ratio,0.0
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,rollout correct ratio,0.517578125
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,actor grad norm,32.31624984741211
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,model1 KL,0.4228303525596857
Stage2 both KL lambda=0.8,both-kl-l0.8,14,54,model2 KL,0.35952447696278494
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,response length mean,363.9609375
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,rollout correct ratio,0.55859375
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,actor grad norm,27.973575592041016
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,model1 KL,0.5236098996053139
Stage2 both KL lambda=0.8,both-kl-l0.8,15,55,model2 KL,0.38192309470226365
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,response length mean,386.955078125
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,response clip ratio,0.013671875
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,rollout correct ratio,0.552734375
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,actor grad norm,30.25891876220703
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,model1 KL,0.5779705177992582
Stage2 both KL lambda=0.8,both-kl-l0.8,16,56,model2 KL,0.42936978302896023
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,response length mean,345.990234375
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,response clip ratio,0.001953125
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,rollout correct ratio,0.4921875
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,actor grad norm,27.172758102416992
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,model1 KL,0.6486791022121906
Stage2 both KL lambda=0.8,both-kl-l0.8,17,57,model2 KL,0.45767557844519613
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,response length mean,480.6875
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,response clip ratio,0.0234375
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,rollout correct ratio,0.513671875
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,actor grad norm,29.97158432006836
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,model1 KL,0.8619001289563519
Stage2 both KL lambda=0.8,both-kl-l0.8,18,58,model2 KL,0.640476546649422
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,response length mean,454.89453125
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,response clip ratio,0.0234375
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,rollout correct ratio,0.591796875
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,actor grad norm,30.029600143432617
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,model1 KL,1.0041295941919088
Stage2 both KL lambda=0.8,both-kl-l0.8,19,59,model2 KL,0.7426992213974396
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,response length mean,496.158203125
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,response clip ratio,0.033203125
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,rollout correct ratio,0.435546875
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,actor grad norm,31.48768424987793
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,model1 KL,1.1361521258950233
Stage2 both KL lambda=0.8,both-kl-l0.8,20,60,model2 KL,0.8976598928372065
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,response length mean,314.12890625
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,rollout correct ratio,0.587890625
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,actor grad norm,24.740652084350586
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,model1 KL,1.1994206197559834
Stage2 both KL lambda=0.8,both-kl-l0.8,21,61,model2 KL,0.7596126563847065
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,response length mean,386.046875
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,response clip ratio,0.01953125
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,rollout correct ratio,0.591796875
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,actor grad norm,25.98349952697754
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,model1 KL,1.2473414142926533
Stage2 both KL lambda=0.8,both-kl-l0.8,22,62,model2 KL,0.9767365281780561
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,response length mean,547.03515625
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,response clip ratio,0.048828125
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,rollout correct ratio,0.447265625
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,actor grad norm,35.641265869140625
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,model1 KL,1.537206266607557
Stage2 both KL lambda=0.8,both-kl-l0.8,23,63,model2 KL,1.201850845345429
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,response length mean,515.654296875
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,response clip ratio,0.017578125
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,rollout correct ratio,0.515625
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,actor grad norm,38.581844329833984
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,model1 KL,1.6555648701531547
Stage2 both KL lambda=0.8,both-kl-l0.8,24,64,model2 KL,1.3399292390261377
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,response length mean,399.478515625
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,response clip ratio,0.015625
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,rollout correct ratio,0.49609375
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,actor grad norm,28.765413284301758
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,model1 KL,1.8009469745059807
Stage2 both KL lambda=0.8,both-kl-l0.8,25,65,model2 KL,1.3796457362671692
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,response length mean,371.515625
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,response clip ratio,0.0078125
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,rollout correct ratio,0.529296875
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,actor grad norm,27.986942291259766
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,model1 KL,1.8618261441588402
Stage2 both KL lambda=0.8,both-kl-l0.8,26,66,model2 KL,1.4687243774533272
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,response length mean,329.724609375
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,rollout correct ratio,0.59765625
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,actor grad norm,28.94906997680664
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,model1 KL,2.095849001407623
Stage2 both KL lambda=0.8,both-kl-l0.8,27,67,model2 KL,1.6816044569015502
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,response length mean,442.3515625
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,response clip ratio,0.013671875
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,rollout correct ratio,0.576171875
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,actor grad norm,29.0059757232666
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,model1 KL,2.4332139839728675
Stage2 both KL lambda=0.8,both-kl-l0.8,28,68,model2 KL,2.005628022054831
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,response length mean,400.25
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,rollout correct ratio,0.525390625
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,actor grad norm,30.496891021728516
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,model1 KL,2.8308001135786376
Stage2 both KL lambda=0.8,both-kl-l0.8,29,69,model2 KL,2.49800506234169
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,response length mean,547.984375
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,response clip ratio,0.02734375
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,rollout correct ratio,0.6015625
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,actor grad norm,29.917442321777344
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,model1 KL,3.109865435532161
Stage2 both KL lambda=0.8,both-kl-l0.8,30,70,model2 KL,2.701698456491743
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,response length mean,606.833984375
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,response clip ratio,0.041015625
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,rollout correct ratio,0.64453125
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,actor grad norm,53.13956832885742
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,model1 KL,3.452365219593048
Stage2 both KL lambda=0.8,both-kl-l0.8,31,71,model2 KL,3.2535389895950044
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,response length mean,369.56640625
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,response clip ratio,0.00390625
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,rollout correct ratio,0.5859375
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,actor grad norm,30.0889835357666
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,model1 KL,4.044379090269406
Stage2 both KL lambda=0.8,both-kl-l0.8,32,72,model2 KL,3.9140896697839103
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,response length mean,488.232421875
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,response clip ratio,0.015625
Stage2 both KL lambda=0.8,both-kl-l0.8,33,73,rollout correct ratio,0.517578125
